_id,patcnty1,dsch_yr,mdc,mdc_desc,Discharges,AnnotationCode,AnnotationDesc
15750,Tehama,2020,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",62,,
15751,Tehama,2020,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,37,,
15752,Tehama,2020,18,INFECTIOUS & PARASITIC DISEASES,648,,
15753,Tehama,2020,19,MENTAL DISEASES & DISORDERS,166,,
15754,Tehama,2020,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,47,,
15755,Tehama,2020,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",104,,
15756,Tehama,2020,22,BURNS,6,,
15757,Tehama,2020,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,36,,
15758,Tehama,2020,24,MULTIPLE SIGNFICANT TRAUMA,30,,
15759,Tehama,2020,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
15760,Tehama,2021,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",391,,
15761,Tehama,2021,2,"EYE, DISEASES & DISORDERS",5,,
15762,Tehama,2021,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",38,,
15763,Tehama,2021,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",695,,
15764,Tehama,2021,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",742,,
15765,Tehama,2021,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",462,,
15766,Tehama,2021,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",171,,
15767,Tehama,2021,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",515,,
15768,Tehama,2021,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",106,,
15769,Tehama,2021,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",261,,
15770,Tehama,2021,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",245,,
15771,Tehama,2021,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",14,,
15772,Tehama,2021,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",75,,
15773,Tehama,2021,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",689,,
15774,Tehama,2021,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,710,,
15775,Tehama,2021,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",61,,
15776,Tehama,2021,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,59,,
15777,Tehama,2021,18,INFECTIOUS & PARASITIC DISEASES,803,,
15778,Tehama,2021,19,MENTAL DISEASES & DISORDERS,190,,
15779,Tehama,2021,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,69,,
15780,Tehama,2021,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",90,,
15781,Tehama,2021,22,BURNS,9,,
15782,Tehama,2021,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,57,,
15783,Tehama,2021,24,MULTIPLE SIGNFICANT TRAUMA,34,,
15784,Tehama,2021,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,4,,
15785,Tehama,2022,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",421,,
15786,Tehama,2022,2,"EYE, DISEASES & DISORDERS",8,,
15787,Tehama,2022,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",38,,
15788,Tehama,2022,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",537,,
15789,Tehama,2022,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",775,,
15790,Tehama,2022,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",425,,
15791,Tehama,2022,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",168,,
15792,Tehama,2022,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",476,,
15793,Tehama,2022,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",98,,
15794,Tehama,2022,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",266,,
15795,Tehama,2022,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",295,,
15796,Tehama,2022,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",16,,
15797,Tehama,2022,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",46,,
15798,Tehama,2022,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",710,,
15799,Tehama,2022,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,733,,
15800,Tehama,2022,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",44,,
15801,Tehama,2022,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,59,,
15802,Tehama,2022,18,INFECTIOUS & PARASITIC DISEASES,741,,
15803,Tehama,2022,19,MENTAL DISEASES & DISORDERS,133,,
15804,Tehama,2022,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,44,,
15805,Tehama,2022,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",91,,
15806,Tehama,2022,22,BURNS,4,,
15807,Tehama,2022,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,51,,
15808,Tehama,2022,24,MULTIPLE SIGNFICANT TRAUMA,27,,
15809,Tehama,2022,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
15810,Tehama,2023,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",434,,
15811,Tehama,2023,2,"EYE, DISEASES & DISORDERS",2,,
15812,Tehama,2023,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",38,,
15813,Tehama,2023,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",545,,
15814,Tehama,2023,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",814,,
15815,Tehama,2023,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",401,,
15816,Tehama,2023,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",200,,
15817,Tehama,2023,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",400,,
15818,Tehama,2023,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",120,,
15819,Tehama,2023,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",310,,
15820,Tehama,2023,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",275,,
15821,Tehama,2023,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",13,,
15822,Tehama,2023,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",51,,
15823,Tehama,2023,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",704,,
15824,Tehama,2023,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,693,,
15825,Tehama,2023,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",44,,
15826,Tehama,2023,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,38,,
15827,Tehama,2023,18,INFECTIOUS & PARASITIC DISEASES,807,,
15828,Tehama,2023,19,MENTAL DISEASES & DISORDERS,183,,
15829,Tehama,2023,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,47,,
15830,Tehama,2023,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",77,,
15831,Tehama,2023,22,BURNS,6,,
15832,Tehama,2023,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,40,,
15833,Tehama,2023,24,MULTIPLE SIGNFICANT TRAUMA,36,,
15834,Tehama,2023,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,5,,
15835,Trinity,2012,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",95,,
15836,Trinity,2012,2,"EYE, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
15837,Trinity,2012,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",13,,
15838,Trinity,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",204,,
15839,Trinity,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",177,,
15840,Trinity,2012,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",149,,
15841,Trinity,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",79,,
15842,Trinity,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",203,,
15843,Trinity,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",33,,
15844,Trinity,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",46,,
15845,Trinity,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",60,,
15846,Trinity,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
15847,Trinity,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",51,,
15848,Trinity,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",117,,
15849,Trinity,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,114,,
15850,Trinity,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",3,,
15851,Trinity,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,18,,
15852,Trinity,2012,18,INFECTIOUS & PARASITIC DISEASES,56,,
15853,Trinity,2012,19,MENTAL DISEASES & DISORDERS,36,,
15854,Trinity,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,3,,
15855,Trinity,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",36,,
15856,Trinity,2012,22,BURNS,1,,
15857,Trinity,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,32,,
15858,Trinity,2012,24,MULTIPLE SIGNFICANT TRAUMA,3,,
15859,Trinity,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",103,,
15860,Trinity,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",8,,
15861,Trinity,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",206,,
15862,Trinity,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",209,,
15863,Trinity,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",131,,
15864,Trinity,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",58,,
15865,Trinity,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",210,,
15866,Trinity,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",49,,
15867,Trinity,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",49,,
15868,Trinity,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",74,,
15869,Trinity,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
15870,Trinity,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",26,,
15871,Trinity,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",100,,
15872,Trinity,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,105,,
15873,Trinity,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",10,,
15874,Trinity,2013,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,12,,
15875,Trinity,2013,18,INFECTIOUS & PARASITIC DISEASES,58,,
15876,Trinity,2013,19,MENTAL DISEASES & DISORDERS,36,,
15877,Trinity,2013,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,9,,
15878,Trinity,2013,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",27,,
15879,Trinity,2013,22,BURNS,,2,Cell suppressed for complementary cell
15880,Trinity,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,24,,
15881,Trinity,2013,24,MULTIPLE SIGNFICANT TRAUMA,8,,
15882,Trinity,2013,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
15883,Trinity,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",78,,
15884,Trinity,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",10,,
15885,Trinity,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",180,,
15886,Trinity,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",195,,
15887,Trinity,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",131,,
15888,Trinity,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",45,,
15889,Trinity,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",179,,
15890,Trinity,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",48,,
15891,Trinity,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",72,,
15892,Trinity,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",70,,
15893,Trinity,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
15894,Trinity,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",19,,
15895,Trinity,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",111,,
15896,Trinity,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,103,,
15897,Trinity,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",13,,
15898,Trinity,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,15,,
15899,Trinity,2014,18,INFECTIOUS & PARASITIC DISEASES,81,,
15900,Trinity,2014,19,MENTAL DISEASES & DISORDERS,31,,
15901,Trinity,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,6,,
15902,Trinity,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",28,,
15903,Trinity,2014,22,BURNS,,2,Cell suppressed for complementary cell
15904,Trinity,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,19,,
15905,Trinity,2014,24,MULTIPLE SIGNFICANT TRAUMA,5,,
15906,Trinity,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",85,,
15907,Trinity,2015,2,"EYE, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
15908,Trinity,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",10,,
15909,Trinity,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",182,,
15910,Trinity,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",181,,
15911,Trinity,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",140,,
15912,Trinity,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",55,,
15913,Trinity,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",198,,
15914,Trinity,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",62,,
15915,Trinity,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",68,,
15916,Trinity,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",76,,
15917,Trinity,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
15918,Trinity,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",20,,
15919,Trinity,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",106,,
15920,Trinity,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,101,,
15921,Trinity,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",12,,
15922,Trinity,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,21,,
15923,Trinity,2015,18,INFECTIOUS & PARASITIC DISEASES,80,,
15924,Trinity,2015,19,MENTAL DISEASES & DISORDERS,29,,
15925,Trinity,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,5,,
15926,Trinity,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",33,,
15927,Trinity,2015,22,BURNS,2,,
15928,Trinity,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,27,,
15929,Trinity,2015,24,MULTIPLE SIGNFICANT TRAUMA,11,,
15930,Trinity,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",85,,
15931,Trinity,2016,2,"EYE, DISEASES & DISORDERS",2,,
15932,Trinity,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",10,,
15933,Trinity,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",176,,
15934,Trinity,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",203,,
15935,Trinity,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",116,,
15936,Trinity,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",43,,
15937,Trinity,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",216,,
15938,Trinity,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",58,,
15939,Trinity,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",54,,
15940,Trinity,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",64,,
15941,Trinity,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
15942,Trinity,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",19,,
15943,Trinity,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",111,,
15944,Trinity,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,107,,
15945,Trinity,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",17,,
15946,Trinity,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,13,,
15947,Trinity,2016,18,INFECTIOUS & PARASITIC DISEASES,89,,
15948,Trinity,2016,19,MENTAL DISEASES & DISORDERS,23,,
15949,Trinity,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,3,,
15950,Trinity,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",25,,
15951,Trinity,2016,22,BURNS,,2,Cell suppressed for complementary cell
15952,Trinity,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,21,,
15953,Trinity,2016,24,MULTIPLE SIGNFICANT TRAUMA,9,,
15954,Trinity,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,3,,
15955,Trinity,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",84,,
15956,Trinity,2017,2,"EYE, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
15957,Trinity,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",13,,
15958,Trinity,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",195,,
15959,Trinity,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",185,,
15960,Trinity,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",138,,
15961,Trinity,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",57,,
15962,Trinity,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",183,,
15963,Trinity,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",37,,
15964,Trinity,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",52,,
15965,Trinity,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",79,,
15966,Trinity,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
15967,Trinity,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",17,,
15968,Trinity,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",130,,
15969,Trinity,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,123,,
15970,Trinity,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",9,,
15971,Trinity,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,3,,
15972,Trinity,2017,18,INFECTIOUS & PARASITIC DISEASES,99,,
15973,Trinity,2017,19,MENTAL DISEASES & DISORDERS,29,,
15974,Trinity,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,13,,
15975,Trinity,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",20,,
15976,Trinity,2017,22,BURNS,3,,
15977,Trinity,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,24,,
15978,Trinity,2017,24,MULTIPLE SIGNFICANT TRAUMA,4,,
15979,Trinity,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",75,,
15980,Trinity,2018,2,"EYE, DISEASES & DISORDERS",2,,
15981,Trinity,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",19,,
15982,Trinity,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",171,,
15983,Trinity,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",207,,
15984,Trinity,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",108,,
15985,Trinity,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",63,,
15986,Trinity,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",175,,
15987,Trinity,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",34,,
15988,Trinity,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",67,,
15989,Trinity,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",85,,
15990,Trinity,2018,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
15991,Trinity,2018,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
15992,Trinity,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",107,,
15993,Trinity,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,111,,
15994,Trinity,2018,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",13,,
15995,Trinity,2018,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,13,,
15996,Trinity,2018,18,INFECTIOUS & PARASITIC DISEASES,104,,
15997,Trinity,2018,19,MENTAL DISEASES & DISORDERS,22,,
15998,Trinity,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,4,,
15999,Trinity,2018,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",22,,
16000,Trinity,2018,22,BURNS,1,,
16001,Trinity,2018,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,16,,
16002,Trinity,2018,24,MULTIPLE SIGNFICANT TRAUMA,8,,
16003,Trinity,2019,0,PRE-MDC,7,,
16004,Trinity,2019,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",92,,
16005,Trinity,2019,2,"EYE, DISEASES & DISORDERS",3,,
16006,Trinity,2019,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",9,,
16007,Trinity,2019,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",144,,
16008,Trinity,2019,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",183,,
16009,Trinity,2019,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",105,,
16010,Trinity,2019,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",42,,
16011,Trinity,2019,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",185,,
16012,Trinity,2019,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",33,,
16013,Trinity,2019,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",42,,
16014,Trinity,2019,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",88,,
16015,Trinity,2019,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
16016,Trinity,2019,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
16017,Trinity,2019,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",91,,
16018,Trinity,2019,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,86,,
16019,Trinity,2019,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",12,,
16020,Trinity,2019,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,17,,
16021,Trinity,2019,18,INFECTIOUS & PARASITIC DISEASES,99,,
16022,Trinity,2019,19,MENTAL DISEASES & DISORDERS,11,,
16023,Trinity,2019,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,6,,
16024,Trinity,2019,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",15,,
